frame,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,blink
793,0.6915076842830725,0.7102178829166582,0.7104856380995626,0.6912405062177307,0.7168095287465246,0.7104856380995626,0.7170877036098969,0.6926154667551052,0.7349578749543547,0.7349578749543547,0.6915076842830725,0.7159799211378642,0.6937255523116862,0.0
6947,0.1329715264315306,0.16058622712266804,0.14309486959347262,0.20470802904685229,0.2313894035022481,0.2293682213046149,0.2391613568735366,0.2896296587033324,0.2413186279069285,0.2877186837711423,0.26740666306001354,0.337887541403211,0.2909022007833111,0.0
5644,0.6346608140909703,0.6350262598481281,0.6412897946967637,0.6437277638661459,0.642775008473945,0.6412517451314556,0.6671990052999232,0.6443802278994871,0.6847227716123641,0.6595392094451051,0.6587198217390553,0.6669311926787735,0.6431602944419443,0.0
1752,0.6510030723338759,0.6596181171268178,0.6525358958349392,0.6042240188637044,0.6394419165589601,0.6328511045968586,0.6400533762884311,0.6065589055423577,0.6599453668289494,0.6524052790734736,0.6041158035040058,0.6468114413352797,0.6235101330222107,0.0
7718,0.4978111801384848,0.4728178429972506,0.4253871449929304,0.4228267915414636,0.47834200498224394,0.4497757846794091,0.41399000257022406,0.43447800525807695,0.4748242567769949,0.4349459882087712,0.475063762762694,0.4364687824804771,0.4492521611230649,0.0
5110,0.31320418712899595,0.39684685206024173,0.3757360884670488,0.44887876868290055,0.4491007505017268,0.4242763749707164,0.4617427233836166,0.4229274712017812,0.4140237257214624,0.4479768172225955,0.473250758125735,0.4482014121049207,0.39922509909352005,0.0
2647,0.7799829459519408,0.7540171971377919,0.7314882247316381,0.7130507257004067,0.7131683094615145,0.7592890147378707,0.7607422829524665,0.7948767935722679,0.7294310318277529,0.7291606754653972,0.7389519127079744,0.7127846744391813,0.7328118700893697,0.0
7888,0.8001779679423224,0.7747329678025854,0.7712559815848898,0.7547362426444714,0.7766492812079341,0.7529418017548546,0.825782031271063,0.8059252356885235,0.7766492812079341,0.8238854473954019,0.7507594370882806,0.8141912542752905,0.7654523207038513,0.0
828,0.6671964729984123,0.6927282522964229,0.692633738053266,0.6935797340269589,0.7400590779162678,0.7168095287465246,0.7169197819863317,0.6678869865970618,0.693677493718712,0.7190566313027629,0.6680389751508061,0.6670904096627974,0.7529411848330878,0.0
1571,0.3272911753610567,0.34867721728724105,0.3590680169433913,0.4515655811080615,0.3741617158925604,0.4386756227870039,0.4124493531469741,0.4139721474186803,0.4619047753178568,0.4619047753178568,0.488313377340476,0.41140539927951775,0.4366933773628027,0.0
8215,0.7313851130676504,0.7544578515374334,0.7824997859293653,0.6893432462473272,0.7012490061961425,0.7470161469660043,0.7084855995739879,0.7367582051534863,0.7049357145312858,0.7481262325225849,0.7624039796422848,0.7531342061797022,0.7358929628908824,0.0
1969,0.637620848639407,0.6197896148530786,0.6186077665237067,0.6619293176674841,0.6035010785857985,0.6782731734451016,0.6847227716123641,0.6186077665237067,0.6595592557277489,0.6025505791792315,0.6423036785306462,0.6425097281543063,0.6446391027031773,0.0
5818,0.7566025058651366,0.7562888867642813,0.7566361190199874,0.7566762831410662,0.757820830929784,0.7314443139373614,0.7327027740734995,0.7581312978688052,0.7581680631854901,0.7567159072559936,0.7391924124535486,0.7555713594672757,0.8042105442515989,0.0
6104,0.7145922378354739,0.7179173112185571,0.6584470035471602,0.7091083744776397,0.6676198085317199,0.6921897476400195,0.7175562198972991,0.7412290058298311,0.6907042046792367,0.7390517519252493,0.7145922378354739,0.7345666516238034,0.7176483451502893,0.0
2277,0.5117950096478366,0.4671404410095981,0.4537636495861173,0.5027443055990704,0.4440781644339644,0.492035736057896,0.4983216474982438,0.4549973213073965,0.4779758444270048,0.4894160637476369,0.4684131096867717,0.4671404410095981,0.42118339477038186,0.0
2754,0.7776353838300117,0.7786214864520897,0.7773584230806071,0.7364184069845264,0.7550032997598702,0.7752226397070693,0.7113738685718974,0.7314882247316381,0.7275896842067233,0.7294267267266227,0.765146461161927,0.7423248302066329,0.7291606754653972,0.0
8561,0.6701494127333607,0.6851624263004608,0.7265122543066207,0.7667678716722246,0.7254948711205923,0.7490411956429728,0.7276217627456392,0.7246571786428914,0.7422956348174331,0.7483000028081284,0.7245925233550486,0.6915076842830725,0.7000085569571419,0.0
994,0.7178366978452199,0.7855341412374184,0.766755726024771,0.7669995086040907,0.8107209052887044,0.7105320296406685,0.7855341412374184,0.7178366978452199,0.715701746274492,0.7180392481167344,0.7423883371879852,0.7180392481167344,0.7842738456423246,0.0
1386,0.7021448654698352,0.7190389086547908,0.7168193146591916,0.7412788287489671,0.6915099873676209,0.7002306536831329,0.7244211243748414,0.7168193146591916,0.7176483451502893,0.7018893322325035,0.6935670112619425,0.699959961647879,0.7157092291026104,0.0
7738,0.4734893901882055,0.5108116566201045,0.484757305281307,0.44945651745402737,0.494825096294004,0.4980498122009554,0.5240372719944842,0.5056145696629535,0.4952937014642733,0.4961804945127382,0.5192973331487958,0.4588364200294198,0.4975302686664153,0.0
1007,0.7349578749543547,0.7349578749543547,0.7667063078911536,0.8097990155589663,0.7842738456423246,0.7600948095004698,0.8055624880480886,0.785418393431042,0.7656905073607672,0.7415114712189126,0.7414194892772664,0.7436373573058799,0.7415114712189126,0.0
3515,0.7411390113293457,0.6922580327151027,0.7217663819371933,0.7243864866076377,0.6978688602416663,0.7159707123427599,0.7066016193062132,0.7401214848319735,0.697070657149367,0.6766654568605687,0.7168078027795385,0.7047655264262092,0.6991783720745469,0.0
4584,0.7526757504936289,0.7351940085640676,0.7054647634584575,0.7078194491862744,0.7291606754653972,0.7355931027309314,0.7702385983988617,0.736667973402746,0.7592890147378707,0.7516939529726816,0.7763716625005683,0.7592890147378707,0.7702385983988617,0.0
