frame,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,blink
96,0.09323161263366272,0.19591339590508294,0.3184816753738957,0.4150687904835445,0.4378124316478119,0.4781123030715999,0.4393224072135161,0.4283149200000943,0.4137606655778773,0.3879970732822016,0.41297424945413985,0.45851505494132466,0.47292553368067386,0.0
97,0.19591339590508294,0.3184816753738957,0.4150687904835445,0.4378124316478119,0.4781123030715999,0.4393224072135161,0.4283149200000943,0.4137606655778773,0.3879970732822016,0.41297424945413985,0.45851505494132466,0.47292553368067386,0.4734661643811866,0.0
98,0.3184816753738957,0.4150687904835445,0.4378124316478119,0.4781123030715999,0.4393224072135161,0.4283149200000943,0.4137606655778773,0.3879970732822016,0.41297424945413985,0.45851505494132466,0.47292553368067386,0.4734661643811866,0.4030910990875473,0.0
99,0.4150687904835445,0.4378124316478119,0.4781123030715999,0.4393224072135161,0.4283149200000943,0.4137606655778773,0.3879970732822016,0.41297424945413985,0.45851505494132466,0.47292553368067386,0.4734661643811866,0.4030910990875473,0.4491940875073914,0.0
100,0.4378124316478119,0.4781123030715999,0.4393224072135161,0.4283149200000943,0.4137606655778773,0.3879970732822016,0.41297424945413985,0.45851505494132466,0.47292553368067386,0.4734661643811866,0.4030910990875473,0.4491940875073914,0.4152714265665558,0.0
101,0.4781123030715999,0.4393224072135161,0.4283149200000943,0.4137606655778773,0.3879970732822016,0.41297424945413985,0.45851505494132466,0.47292553368067386,0.4734661643811866,0.4030910990875473,0.4491940875073914,0.4152714265665558,0.42496997635490275,0.0
102,0.4393224072135161,0.4283149200000943,0.4137606655778773,0.3879970732822016,0.41297424945413985,0.45851505494132466,0.47292553368067386,0.4734661643811866,0.4030910990875473,0.4491940875073914,0.4152714265665558,0.42496997635490275,0.48503677153459285,0.0
103,0.4283149200000943,0.4137606655778773,0.3879970732822016,0.41297424945413985,0.45851505494132466,0.47292553368067386,0.4734661643811866,0.4030910990875473,0.4491940875073914,0.4152714265665558,0.42496997635490275,0.48503677153459285,0.450872174863537,0.0
104,0.4137606655778773,0.3879970732822016,0.41297424945413985,0.45851505494132466,0.47292553368067386,0.4734661643811866,0.4030910990875473,0.4491940875073914,0.4152714265665558,0.42496997635490275,0.48503677153459285,0.450872174863537,0.4480935695041643,0.0
105,0.3879970732822016,0.41297424945413985,0.45851505494132466,0.47292553368067386,0.4734661643811866,0.4030910990875473,0.4491940875073914,0.4152714265665558,0.42496997635490275,0.48503677153459285,0.450872174863537,0.4480935695041643,0.37681151184025624,0.0
106,0.41297424945413985,0.45851505494132466,0.47292553368067386,0.4734661643811866,0.4030910990875473,0.4491940875073914,0.4152714265665558,0.42496997635490275,0.48503677153459285,0.450872174863537,0.4480935695041643,0.37681151184025624,0.447879103177875,0.0
107,0.45851505494132466,0.47292553368067386,0.4734661643811866,0.4030910990875473,0.4491940875073914,0.4152714265665558,0.42496997635490275,0.48503677153459285,0.450872174863537,0.4480935695041643,0.37681151184025624,0.447879103177875,0.47216481066420074,0.0
108,0.47292553368067386,0.4734661643811866,0.4030910990875473,0.4491940875073914,0.4152714265665558,0.42496997635490275,0.48503677153459285,0.450872174863537,0.4480935695041643,0.37681151184025624,0.447879103177875,0.47216481066420074,0.4167814021322596,0.0
109,0.4734661643811866,0.4030910990875473,0.4491940875073914,0.4152714265665558,0.42496997635490275,0.48503677153459285,0.450872174863537,0.4480935695041643,0.37681151184025624,0.447879103177875,0.47216481066420074,0.4167814021322596,0.3896498579837684,0.0
110,0.4030910990875473,0.4491940875073914,0.4152714265665558,0.42496997635490275,0.48503677153459285,0.450872174863537,0.4480935695041643,0.37681151184025624,0.447879103177875,0.47216481066420074,0.4167814021322596,0.3896498579837684,0.41225069001217324,0.0
111,0.4491940875073914,0.4152714265665558,0.42496997635490275,0.48503677153459285,0.450872174863537,0.4480935695041643,0.37681151184025624,0.447879103177875,0.47216481066420074,0.4167814021322596,0.3896498579837684,0.41225069001217324,0.48621061628523765,0.0
112,0.4152714265665558,0.42496997635490275,0.48503677153459285,0.450872174863537,0.4480935695041643,0.37681151184025624,0.447879103177875,0.47216481066420074,0.4167814021322596,0.3896498579837684,0.41225069001217324,0.48621061628523765,0.43650430674214497,0.0
113,0.42496997635490275,0.48503677153459285,0.450872174863537,0.4480935695041643,0.37681151184025624,0.447879103177875,0.47216481066420074,0.4167814021322596,0.3896498579837684,0.41225069001217324,0.48621061628523765,0.43650430674214497,0.4137606655778773,0.0
114,0.48503677153459285,0.450872174863537,0.4480935695041643,0.37681151184025624,0.447879103177875,0.47216481066420074,0.4167814021322596,0.3896498579837684,0.41225069001217324,0.48621061628523765,0.43650430674214497,0.4137606655778773,0.40011757381406127,0.0
115,0.450872174863537,0.4480935695041643,0.37681151184025624,0.447879103177875,0.47216481066420074,0.4167814021322596,0.3896498579837684,0.41225069001217324,0.48621061628523765,0.43650430674214497,0.4137606655778773,0.40011757381406127,0.39993405265059073,0.0
116,0.4480935695041643,0.37681151184025624,0.447879103177875,0.47216481066420074,0.4167814021322596,0.3896498579837684,0.41225069001217324,0.48621061628523765,0.43650430674214497,0.4137606655778773,0.40011757381406127,0.39993405265059073,0.46168711313551447,0.0
117,0.37681151184025624,0.447879103177875,0.47216481066420074,0.4167814021322596,0.3896498579837684,0.41225069001217324,0.48621061628523765,0.43650430674214497,0.4137606655778773,0.40011757381406127,0.39993405265059073,0.46168711313551447,0.4135588149178403,0.0
118,0.447879103177875,0.47216481066420074,0.4167814021322596,0.3896498579837684,0.41225069001217324,0.48621061628523765,0.43650430674214497,0.4137606655778773,0.40011757381406127,0.39993405265059073,0.46168711313551447,0.4135588149178403,0.39993405265059073,0.0
119,0.47216481066420074,0.4167814021322596,0.3896498579837684,0.41225069001217324,0.48621061628523765,0.43650430674214497,0.4137606655778773,0.40011757381406127,0.39993405265059073,0.46168711313551447,0.4135588149178403,0.39993405265059073,0.4728151626143826,0.0
120,0.4167814021322596,0.3896498579837684,0.41225069001217324,0.48621061628523765,0.43650430674214497,0.4137606655778773,0.40011757381406127,0.39993405265059073,0.46168711313551447,0.4135588149178403,0.39993405265059073,0.4728151626143826,0.4961598857866705,0.0
121,0.3896498579837684,0.41225069001217324,0.48621061628523765,0.43650430674214497,0.4137606655778773,0.40011757381406127,0.39993405265059073,0.46168711313551447,0.4135588149178403,0.39993405265059073,0.4728151626143826,0.4961598857866705,0.4788919542452725,0.0
122,0.41225069001217324,0.48621061628523765,0.43650430674214497,0.4137606655778773,0.40011757381406127,0.39993405265059073,0.46168711313551447,0.4135588149178403,0.39993405265059073,0.4728151626143826,0.4961598857866705,0.4788919542452725,0.4236387135058646,0.0
123,0.48621061628523765,0.43650430674214497,0.4137606655778773,0.40011757381406127,0.39993405265059073,0.46168711313551447,0.4135588149178403,0.39993405265059073,0.4728151626143826,0.4961598857866705,0.4788919542452725,0.4236387135058646,0.45244274910484483,0.0
124,0.43650430674214497,0.4137606655778773,0.40011757381406127,0.39993405265059073,0.46168711313551447,0.4135588149178403,0.39993405265059073,0.4728151626143826,0.4961598857866705,0.4788919542452725,0.4236387135058646,0.45244274910484483,0.44710084632482106,0.0
125,0.4137606655778773,0.40011757381406127,0.39993405265059073,0.46168711313551447,0.4135588149178403,0.39993405265059073,0.4728151626143826,0.4961598857866705,0.4788919542452725,0.4236387135058646,0.45244274910484483,0.44710084632482106,0.4744886836446808,0.0
126,0.40011757381406127,0.39993405265059073,0.46168711313551447,0.4135588149178403,0.39993405265059073,0.4728151626143826,0.4961598857866705,0.4788919542452725,0.4236387135058646,0.45244274910484483,0.44710084632482106,0.4744886836446808,0.44789233023583636,0.0
127,0.39993405265059073,0.46168711313551447,0.4135588149178403,0.39993405265059073,0.4728151626143826,0.4961598857866705,0.4788919542452725,0.4236387135058646,0.45244274910484483,0.44710084632482106,0.4744886836446808,0.44789233023583636,0.3993850967758931,0.0
128,0.46168711313551447,0.4135588149178403,0.39993405265059073,0.4728151626143826,0.4961598857866705,0.4788919542452725,0.4236387135058646,0.45244274910484483,0.44710084632482106,0.4744886836446808,0.44789233023583636,0.3993850967758931,0.4781123030715999,0.0
129,0.4135588149178403,0.39993405265059073,0.4728151626143826,0.4961598857866705,0.4788919542452725,0.4236387135058646,0.45244274910484483,0.44710084632482106,0.4744886836446808,0.44789233023583636,0.3993850967758931,0.4781123030715999,0.4373705358045687,0.0
130,0.39993405265059073,0.4728151626143826,0.4961598857866705,0.4788919542452725,0.4236387135058646,0.45244274910484483,0.44710084632482106,0.4744886836446808,0.44789233023583636,0.3993850967758931,0.4781123030715999,0.4373705358045687,0.4612181462518052,0.0
131,0.4728151626143826,0.4961598857866705,0.4788919542452725,0.4236387135058646,0.45244274910484483,0.44710084632482106,0.4744886836446808,0.44789233023583636,0.3993850967758931,0.4781123030715999,0.4373705358045687,0.4612181462518052,0.4516537266880635,0.0
132,0.4961598857866705,0.4788919542452725,0.4236387135058646,0.45244274910484483,0.44710084632482106,0.4744886836446808,0.44789233023583636,0.3993850967758931,0.4781123030715999,0.4373705358045687,0.4612181462518052,0.4516537266880635,0.45363711168515714,0.0
