frame,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,blink
65,0.8025726763783089,0.796830047283142,0.772940417237441,0.8000131980009164,0.8573233320482265,0.8150185460740009,0.781229382639837,0.8363139572906093,0.7636951818113044,0.8145832755704103,0.8197487582547781,0.8010124972190321,0.8697619603374153,0.0
66,0.796830047283142,0.772940417237441,0.8000131980009164,0.8573233320482265,0.8150185460740009,0.781229382639837,0.8363139572906093,0.7636951818113044,0.8145832755704103,0.8197487582547781,0.8010124972190321,0.8697619603374153,0.8027532834915122,0.0
67,0.772940417237441,0.8000131980009164,0.8573233320482265,0.8150185460740009,0.781229382639837,0.8363139572906093,0.7636951818113044,0.8145832755704103,0.8197487582547781,0.8010124972190321,0.8697619603374153,0.8027532834915122,0.8513286933330999,0.0
68,0.8000131980009164,0.8573233320482265,0.8150185460740009,0.781229382639837,0.8363139572906093,0.7636951818113044,0.8145832755704103,0.8197487582547781,0.8010124972190321,0.8697619603374153,0.8027532834915122,0.8513286933330999,0.8653549949983944,0.0
69,0.8573233320482265,0.8150185460740009,0.781229382639837,0.8363139572906093,0.7636951818113044,0.8145832755704103,0.8197487582547781,0.8010124972190321,0.8697619603374153,0.8027532834915122,0.8513286933330999,0.8653549949983944,0.8054355447962891,0.0
70,0.8150185460740009,0.781229382639837,0.8363139572906093,0.7636951818113044,0.8145832755704103,0.8197487582547781,0.8010124972190321,0.8697619603374153,0.8027532834915122,0.8513286933330999,0.8653549949983944,0.8054355447962891,0.8291984952454565,0.0
71,0.781229382639837,0.8363139572906093,0.7636951818113044,0.8145832755704103,0.8197487582547781,0.8010124972190321,0.8697619603374153,0.8027532834915122,0.8513286933330999,0.8653549949983944,0.8054355447962891,0.8291984952454565,0.8437807585915141,0.0
72,0.8363139572906093,0.7636951818113044,0.8145832755704103,0.8197487582547781,0.8010124972190321,0.8697619603374153,0.8027532834915122,0.8513286933330999,0.8653549949983944,0.8054355447962891,0.8291984952454565,0.8437807585915141,0.8054733993248293,0.0
73,0.7636951818113044,0.8145832755704103,0.8197487582547781,0.8010124972190321,0.8697619603374153,0.8027532834915122,0.8513286933330999,0.8653549949983944,0.8054355447962891,0.8291984952454565,0.8437807585915141,0.8054733993248293,0.8365803014542168,0.0
74,0.8145832755704103,0.8197487582547781,0.8010124972190321,0.8697619603374153,0.8027532834915122,0.8513286933330999,0.8653549949983944,0.8054355447962891,0.8291984952454565,0.8437807585915141,0.8054733993248293,0.8365803014542168,0.867834050763525,0.0
75,0.8197487582547781,0.8010124972190321,0.8697619603374153,0.8027532834915122,0.8513286933330999,0.8653549949983944,0.8054355447962891,0.8291984952454565,0.8437807585915141,0.8054733993248293,0.8365803014542168,0.867834050763525,0.834846881997173,0.0
76,0.8010124972190321,0.8697619603374153,0.8027532834915122,0.8513286933330999,0.8653549949983944,0.8054355447962891,0.8291984952454565,0.8437807585915141,0.8054733993248293,0.8365803014542168,0.867834050763525,0.834846881997173,0.8223557909575037,0.0
77,0.8697619603374153,0.8027532834915122,0.8513286933330999,0.8653549949983944,0.8054355447962891,0.8291984952454565,0.8437807585915141,0.8054733993248293,0.8365803014542168,0.867834050763525,0.834846881997173,0.8223557909575037,0.8447080801854825,0.0
78,0.8027532834915122,0.8513286933330999,0.8653549949983944,0.8054355447962891,0.8291984952454565,0.8437807585915141,0.8054733993248293,0.8365803014542168,0.867834050763525,0.834846881997173,0.8223557909575037,0.8447080801854825,0.8660719010287175,0.0
79,0.8513286933330999,0.8653549949983944,0.8054355447962891,0.8291984952454565,0.8437807585915141,0.8054733993248293,0.8365803014542168,0.867834050763525,0.834846881997173,0.8223557909575037,0.8447080801854825,0.8660719010287175,0.8027911380200524,0.0
80,0.8653549949983944,0.8054355447962891,0.8291984952454565,0.8437807585915141,0.8054733993248293,0.8365803014542168,0.867834050763525,0.834846881997173,0.8223557909575037,0.8447080801854825,0.8660719010287175,0.8027911380200524,0.7625511573293575,0.0
81,0.8054355447962891,0.8291984952454565,0.8437807585915141,0.8054733993248293,0.8365803014542168,0.867834050763525,0.834846881997173,0.8223557909575037,0.8447080801854825,0.8660719010287175,0.8027911380200524,0.7625511573293575,0.7204037749629315,0.0
