frame,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,blink
6,0.5997269692988741,0.6016057072972992,0.6003505434804696,0.6002772535993782,0.6036024738543099,0.5892340132471221,0.6051048120173538,0.576266892838361,0.5657606337797682,0.5622709363191956,0.5888640369676741,0.6126267695294966,0.5788012928731254,0.0
7,0.6016057072972992,0.6003505434804696,0.6002772535993782,0.6036024738543099,0.5892340132471221,0.6051048120173538,0.576266892838361,0.5657606337797682,0.5622709363191956,0.5888640369676741,0.6126267695294966,0.5788012928731254,0.6114978919537083,0.0
8,0.6003505434804696,0.6002772535993782,0.6036024738543099,0.5892340132471221,0.6051048120173538,0.576266892838361,0.5657606337797682,0.5622709363191956,0.5888640369676741,0.6126267695294966,0.5788012928731254,0.6114978919537083,0.6085311158203212,0.0
9,0.6002772535993782,0.6036024738543099,0.5892340132471221,0.6051048120173538,0.576266892838361,0.5657606337797682,0.5622709363191956,0.5888640369676741,0.6126267695294966,0.5788012928731254,0.6114978919537083,0.6085311158203212,0.5978660798074716,0.0
10,0.6036024738543099,0.5892340132471221,0.6051048120173538,0.576266892838361,0.5657606337797682,0.5622709363191956,0.5888640369676741,0.6126267695294966,0.5788012928731254,0.6114978919537083,0.6085311158203212,0.5978660798074716,0.617189249646029,0.0
11,0.5892340132471221,0.6051048120173538,0.576266892838361,0.5657606337797682,0.5622709363191956,0.5888640369676741,0.6126267695294966,0.5788012928731254,0.6114978919537083,0.6085311158203212,0.5978660798074716,0.617189249646029,0.6083503241556569,0.0
12,0.6051048120173538,0.576266892838361,0.5657606337797682,0.5622709363191956,0.5888640369676741,0.6126267695294966,0.5788012928731254,0.6114978919537083,0.6085311158203212,0.5978660798074716,0.617189249646029,0.6083503241556569,0.565721975167538,0.0
13,0.576266892838361,0.5657606337797682,0.5622709363191956,0.5888640369676741,0.6126267695294966,0.5788012928731254,0.6114978919537083,0.6085311158203212,0.5978660798074716,0.617189249646029,0.6083503241556569,0.565721975167538,0.5466235130852066,0.0
14,0.5657606337797682,0.5622709363191956,0.5888640369676741,0.6126267695294966,0.5788012928731254,0.6114978919537083,0.6085311158203212,0.5978660798074716,0.617189249646029,0.6083503241556569,0.565721975167538,0.5466235130852066,0.5912543745612656,0.0
15,0.5622709363191956,0.5888640369676741,0.6126267695294966,0.5788012928731254,0.6114978919537083,0.6085311158203212,0.5978660798074716,0.617189249646029,0.6083503241556569,0.565721975167538,0.5466235130852066,0.5912543745612656,0.624553920618939,0.0
