frame,ear,tag,mov_ear_3,mov_ear_5,mov_ear_7
0,0.18876351127557717,0,0.0,0.0,0.0
1,0.20556203263687522,0,0.0,0.0,0.0
2,0.20724708501340455,0,0.2005242096419523,0.0,0.0
3,0.19912866899385195,0,0.2039792622147106,0.2042899454264675,0.0
4,0.22074842921262866,0,0.20904139440662836,0.21019392494678207,0.20826039294188384
5,0.2182834088771502,0,0.2127201690278769,0.21269944133614688,0.21091118774463394
6,0.2180896145836993,0,0.21904048422449265,0.21271383931243157,0.21126616545045504
7,0.20731907489482795,0,0.21456403278522576,0.2144974808291858,0.21481706026232708
8,0.20804687657762283,0,0.21115185535205003,0.21676846472596178,0.2169815725464263
9,0.23210334869650856,0,0.21582310005631986,0.21596783394704108,0.2204372468192892
10,0.21428025498254683,0,0.21814349341889275,0.22133754085483498,0.22081075280818627
11,0.24493814912266887,0,0.23044058426724137,0.22405331603575535,0.22403272099893284
12,0.2208979507994297,0,0.22670545163488173,0.23057261910401583,0.22893480255511414
13,0.2406433919189254,0,0.23549316394700792,0.23247867852233348,0.2322103426909897
14,0.24163364578809687,0,0.234391662835484,0.2358177590315745,0.23307068866216277
15,0.2309756575287516,0,0.23775089841192468,0.2344552833059848,0.2348987044463032
16,0.23812577049472028,0,0.236911691270523,0.2356909662404048,0.23303204936750635
17,0.22707636547152982,0,0.23205926449833392,0.23393660057083787,0.23336711192636558
18,0.23187156357109076,0,0.23235789984578017,0.23025854915550736,0.23390612278315187
19,0.2232433887114444,0,0.22739710591802162,0.23294671123304286,0.23175649318286526
20,0.2444164679164293,0,0.23317714006632148,0.23063880485131696,0.23484260336137894
21,0.2265862385860906,0,0.23141536507132146,0.23573921751268054,0.23733487468132333
22,0.2525784287783478,0,0.24119371176028923,0.2404792387453286,0.23998194122300168
23,0.255571669734331,0,0.2449121123662564,0.2449517272556953,0.24285733928404873
24,0.24560583126327828,0,0.25125197659198556,0.24646830367209346,0.2461622845370796
25,0.2519993499984201,0,0.2510589503320097,0.25042665705140743,0.24776528619408936
26,0.24637800548266037,0,0.2479943955814529,0.25103846719883743,0.2518563621086738
27,0.25563747951549737,0,0.25133827833219274,0.2509688872496076,0.2526758475450462
28,0.255223769988182,0,0.2524130849954466,0.2535106863635429,0.2530998173924011
29,0.25831482683295426,0,0.25639202544554457,0.25481870809702195,0.25461230707141463
30,0.25853945866581546,0,0.25735935182898384,0.2567817588037643,0.2551506936358887
31,0.25619325901637247,0,0.2576825148383808,0.25680787409061256,0.25780792737557917
32,0.2557680559497392,0,0.25683359121064225,0.258758848425075,0.25810027932571306
33,0.2649786416604938,0,0.2589799855422017,0.25863267169177107,0.2589383949500582
34,0.25768394316643417,0,0.25947688025888915,0.25914289583032757,0.25900961852331655
35,0.2610905793585971,0,0.2612510547285088,0.25966692239620565,0.25813332898279767
36,0.25881339184576363,0,0.25919597145693185,0.25899439758269444,0.2576129669721201
37,0.25240543188218295,0,0.25743646769551454,0.25650881423892163,0.26202281292918145
38,0.25255072494162983,0,0.25458984955652514,0.26229942113546834,0.2616272143502235
39,0.2866369776491681,0,0.26386437815766034,0.26252319558530635,0.263018420189261
40,0.26220945160778764,0,0.267132384732862,0.2642449940240933,0.26416949449274796
41,0.26742238403969854,0,0.272089604432218,0.26759352754425797,0.26672541572232183
42,0.2691480994830055,0,0.26625997837683063,0.272424350646488,0.27068347043943647
43,0.2767048404527801,0,0.2710917746584946,0.2711193180970515,0.2781103876034677
44,0.28011181490198633,0,0.2753215849459239,0.27958525679346347,0.2775303347821763
45,0.3045391450898478,0,0.28711860014820445,0.2826161015655497,0.27939228602516103
46,0.28257660790012823,0,0.2890758559639875,0.28383510373068466,0.28172915401055426
47,0.2752431103086812,0,0.28745295443288593,0.2852502276276187,0.28200086267642455
48,0.2837804599374508,0,0.28053339271542005,0.28343787667604126,0.2829602595827702
