frame,ear,tag,mov_ear_3,mov_ear_5,mov_ear_7
0,,0,,,
1,,0,,,
2,,0,,,
3,,0,,,
4,,0,,,
5,,0,,,
6,,0,,,
7,,0,,,
8,,0,,,
9,,0,,,
10,,0,,,
11,,0,,,
12,,0,,,
13,,0,,,
14,,0,,,
15,,0,,,
16,,0,,,
17,,0,,,
18,,0,,,
19,,0,,,
20,,0,,,
21,,0,,,
22,,0,,,
23,,0,,,
24,,0,,,
25,,0,,,
26,,0,,,
27,,0,,,
28,,0,,,
29,,0,,,
30,,0,,,
31,,0,,,
32,,0,,,
33,,0,,,
34,,0,,,
35,,0,,,
36,,0,,,
37,,0,,,
38,,0,,,
39,,0,,,
40,,0,,,
41,,0,,,
42,,0,,,
43,,0,,,
44,,0,,,
45,,0,,,
46,,0,,,
47,,0,,,
48,,0,,,
49,,0,,,
50,,0,,,
51,,0,,,
52,,0,,,
53,,0,,,
54,,0,,,
55,,0,,,
56,,0,,,
57,,0,,,
58,,0,,,
59,0.31756852368007005,0,,,
60,0.31573721770719987,0,,,
61,0.3081188914201739,0,,,
62,0.31675231424667727,0,,,
63,0.33502833191167986,0,,,
64,0.32153747154934254,0,,,
65,0.3107622158624746,0,,,
66,0.32832850978451644,0,,,
67,0.3051706155388839,0,,,
68,0.3213986651838555,0,,,
69,0.3230459210201416,0,,,
70,0.31707098755754115,0,,,
71,0.3389949705196781,0,,,
72,0.31762611870835256,0,,,
73,0.3331166608804706,0,,,
74,0.33758960342843186,0,,,
75,0.318481483222904,0,,,
76,0.3260594117934959,0,,,
77,0.33070964873567904,0,,,
78,0.318493554910465,0,,,
79,0.32841344608278156,0,,,
80,0.3383801663490953,0,,,
81,0.32786066418575033,0,,,
82,0.32387729537513654,0,,,
83,0.3310053686133976,0,,,
84,0.337818222458768,0,,,
85,0.31763819039591357,0,,,
86,0.3048057898062483,0,,,
87,0.2913651249488508,0,,,
88,0.29771269065919637,0,,,
89,0.2736660327503481,0,,,
90,0.2904364460942057,0,,,
91,0.2744149468543161,0,,,
92,0.27012497051975615,0,,,
93,0.26405619715683715,0,,,
94,0.274710614654897,0,,,
95,0.2680008796033351,0,,,
96,0.2711518911564872,0,,,
97,0.2708067290824049,0,,,
98,0.2711518911564872,0,,,
99,0.2704790535264815,0,,,
100,0.27402894639098235,0,,,
101,0.2607352608747744,0,,,
102,0.2645325057225992,0,,,
103,0.2783197926329075,0,,,
104,0.2712179324669419,0,,,
105,0.2706187057760298,0,,,
106,0.2710217048940796,0,,,
107,0.2710217048940796,0,,,
108,0.2676469284105894,0,,,
109,0.271732666623201,0,,,
110,0.2712179324669419,0,,,
111,0.26729069502335734,0,,,
112,0.26715527399445405,0,,,
113,0.25352603846180066,0,,,
114,0.2747426224102395,0,,,
115,0.27154256216155637,0,,,
116,0.27098454250866455,0,,,
117,0.26415882733245377,0,,,
118,0.2711518911564872,0,,,
119,0.2708814262771096,0,,,
120,0.27123637919120014,0,,,
121,0.2641070322710332,0,,,
122,0.30331557282513566,0,,,
123,0.29874981581843185,0,,,
124,0.34017626517874167,0,,,
125,0.3187059225979203,0,,,
126,0.32153747154934254,0,,,
127,0.32825064528790066,0,,,
128,0.3357155274116491,0,,,
129,0.3260323071316189,0,,,
130,0.32627604558711754,0,,,
131,0.31729605397557004,0,,,
132,0.31729605397557004,0,,,
133,0.3310519832017619,0,,,
134,0.3195405517273868,0,,,
135,0.32237210067880906,0,,,
136,0.32099373182044977,0,,,
137,0.33010343972679945,0,,,
138,0.33186478627986904,0,,,
139,0.3148281814847582,0,,,
140,0.32639294987454504,0,,,
141,0.3260323071316189,0,,,
142,0.3428412036435589,0,,,
143,0.3151110318146219,0,,,
144,0.33364168640405634,0,,,
145,0.32868087237387555,0,,,
146,0.3148281814847582,0,,,
147,0.31428444175586545,0,,,
148,0.31428444175586545,0,,,
149,0.33132445290626183,0,,,
150,0.3217908895578464,0,,,
151,0.32153747154934254,0,,,
152,0.3444222485608647,0,,,
153,0.3304613036722839,0,,,
154,0.3145151010877397,0,,,
155,0.31734068832976214,0,,,
156,0.3107622158624746,0,,,
157,0.3107622158624746,0,,,
158,0.32170415601819724,0,,,
159,0.3055083925722204,0,,,
160,0.31526551090670657,0,,,
