frame,ear,tag,mov_ear_3,mov_ear_5,mov_ear_7
0,0.25099963129530156,0,,,
1,0.24971019072372008,0,,,
2,0.2515090063778642,0,0.2507396094656286,,
3,0.2507080466119777,0,0.25064241457118736,0.2533403379645314,
4,0.26377481481379345,0,0.2553306226012118,0.2617142656611524,0.2654475275665767
5,0.29286926977840655,0,0.26911737706805927,0.2714845741894031,0.2694909749270988
6,0.2985617333649734,0,0.2850686059857244,0.27704352547762146,0.2735299886012924
7,0.27930376281895625,0,0.2902449219874453,0.28249857344384094,0.27831161831201
8,0.2779832864430752,0,0.2852829275423349,0.2867396933516598,0.28235871595435363
9,0.2849804143528877,0,0.280755821204973,0.2839733854176551,0.28433078310001936
10,0.2790377301083834,0,0.28066714363478207,0.27977689571135117,0.283305940812946
11,0.2775792848334537,0,0.2805324764315748,0.2810552179013386,0.27864921167888224
12,0.28569537376889337,0,0.28077079623691,0.27865148649802884,0.27653073074865525
13,0.2659646294265268,0,0.2764130960096245,0.2745502828889248,0.27515300322009206
14,0.2644743963073671,0,0.2720447998342624,0.2724105756158747,0.2718153147123191
15,0.268339193743133,0,0.26625940649234225,0.2692180376088794,0.26941872199331324
16,0.26161659479847715,0,0.26481006161632575,0.2645312790701692,0.2691090453042137
17,0.26226158107534203,0,0.26407245653898404,0.2664206627868152,0.26755146442517114
18,0.27541154800975676,0,0.26642990796119204,0.26848424504846075,0.26723863376620915
19,0.2747923076155946,0,0.2708218122335646,0.26757136926259284,0.2671359262368223
20,0.26377481481379345,0,0.2713262234797149,0.2679991390232292,0.26717915343194437
21,0.2637554436016595,0,0.2674408553436824,0.26927517962995823,0.26654277955725536
22,0.268641784108987,0,0.2653906808414798,0.2656252655631377,0.26698691684332915
23,0.2571619776756541,0,0.2631864017954335,0.2637409124555905,0.2658781819636336
24,0.26537054207785893,0,0.26372476795416677,0.2645160302632094,0.261885228293614
25,0.267650403851888,0,0.2633943078684669,0.2611332679279691,0.26166905204526386
26,0.24684163192545752,0,0.2599541926184014,0.2598572273212401,0.26140220206959935
27,0.26226158107534203,0,0.25891787228422913,0.26080233054051083,0.2615313344678034
28,0.26188749377200826,0,0.2569969022576026,0.26163736430422213,0.2611770513313327
29,0.26954571089641555,0,0.2645649285812552,0.25904368267791644,0.2616924965394634
30,0.25468199572035854,0,0.2620384001295942,0.26347108799977975,0.25838446110992813
31,0.26897865853477465,0,0.26440212171718286,0.25991760295373945,0.26002369223487776
32,0.24449415584514156,0,0.256051603366758,0.25920335415935886,0.2589845285396085
33,0.25831624980010487,0,0.25726302139333984,0.2562916990217673,0.26033533408922427
34,0.25498743520845757,0,0.25259928028456774,0.25962392640155907,0.26115411995822363
35,0.2713431326193174,0,0.2615489392092935,0.26088363709048645,0.2621789653562607
36,0.27527721197941124,0,0.2672025932690622,0.264355988622782,0.2621789653562607
37,0.2618559135066181,0,0.2694920860351158,0.2664884703697158,0.26750498273261364
38,0.26897865853477465,0,0.2687039280069345,0.2718462388239466,0.27040514605131855
39,0.2817762774796107,0,0.270870283173668,0.27330109090629084,0.27706971748322423
40,0.27861739303103983,0,0.27645744301514164,0.2785735355567681,0.2816288072208926
41,0.30163943523179626,0,0.28734436858081597,0.28685370501204377,0.2830710264324904
42,0.30325676078299607,0,0.2945045296819444,0.290132522597208,0.2882978629662047
43,0.28537274646059574,0,0.29675631415846304,0.29346602094980945,0.29170236047478476
44,0.2984437692426187,0,0.2956910921620703,0.29630457056256854,0.29545343632948246
45,0.29281014109483494,0,0.2922088855993496,0.29758344520870816,0.29792336258727353
46,0.30803380846249473,0,0.2997625729333162,0.2961134684192242,0.29778321065265445
47,0.29590687683557687,0,0.298916942130969,0.29917059346499786,0.2981048723368292
48,0.3006583716894641,0,0.3015330189958452,0.30058351813091805,0.3020146354362101
49,0.3055083925722204,0,0.30069121369908675,0.30456970754320345,0.3033846410390496
50,0.3127410881562621,0,0.30630261747264836,0.30456970754320345,0.3052219287896091
51,0.30803380846249473,0,0.30876109639699223,0.30652256324583826,0.30600445808776505
52,0.3056711553487517,0,0.308815350655836,0.3090931916178629,0.3066873669176258
53,0.3135115135495873,0,0.3090721591202777,0.30812896083233954,0.30729945662415936
54,0.30068723864460234,0,0.3066233025143135,0.3065693431281268,0.30693070581241805
55,0.30494299963519744,0,0.3063805839431293,0.30554800881363386,0.30303416732105276
56,0.30292713689003065,0,0.30285245838994374,0.3015068414872246,0.2986202365607902
57,0.28546531871670433,0,0.2977784850806445,0.29423179740543864,0.2964434293372652
58,0.27713629314065535,0,0.2885095829157975,0.29218105063333333,0.2937699437161775
59,0.29043350478407715,0,0.28434503888047935,0.2901518735466883,0.2910222734574318
60,0.29479711420197274,0,0.2874556373755688,0.28585715553535884,0.28760357041709306
61,0.2814535468333824,0,0.28889472193981075,0.28496650746258323,0.28541454304240915
62,0.2810120783528287,0,0.2857542464627277,0.2870600378879004,0.2856527526148912
63,0.2876039452672434,0,0.2833565234844843,0.28639989407590105,0.28663853858341376
64,0.28713278572408063,0,0.2852496031147164,0.2842478302195694,0.287284161061311
65,0.2840367949203164,0,0.2862578419705457,0.2869476932787641,0.2888813642937172
66,0.2949528621293557,0,0.2887074809245836,0.29194078497396203,0.2917257499695382
67,0.3059775368288152,0,0.29498906462616264,0.29469284523333955,0.2947876219197921
68,0.3013642465641309,0,0.30076488184076783,0.2977553244894445,0.2973083506260445
69,0.30244518200460224,0,0.3032623217991836,0.3019977747475835,0.2992884219826638
70,0.3052490462110106,0,0.3030194915932481,0.303205859365795,0.3037691749561319
71,0.3009932852204155,0,0.30289583781200946,0.3050907651469501,0.3062096444386648
72,0.3154020657345912,0,0.3072147990553387,0.30722514553554137,0.30799238750197944
73,0.31203614850708694,0,0.3094771664873643,0.31042745678902434,0.3093947499917518
74,0.3184567382720205,0,0.3152983175045658,0.3116138043453297,0.310753969247861
75,0.3111807839925355,0,0.3138912235905475,0.31380709066072043,0.3115575508710405
76,0.31195971679736956,0,0.31386574635397463,0.31290150102845543,0.31146915645517986
77,0.31087411757326633,0,0.3113382061210572,0.31056917618891616,0.3066840521156656
78,0.30037452430938916,0,0.30773611956000835,0.30325909560611064,0.3001518277844326
79,0.2819063353579922,0,0.2977183257468828,0.2942850544452945,0.29370142506435065
80,0.2663105781884548,0,0.28286381261861254,0.2865538949321099,0.28796108311636714
81,0.2733039192314444,0,0.2738402775926308,0.278578749488787,0.28101887210526194
82,0.27099839035665313,0,0.2702042959255178,0.2711766925708353,0.2758361731151301
83,0.2633642397196312,0,0.26922218310257645,0.2697144704277058,0.2725189983877979
84,0.27459522464234387,0,0.2696526182395426,0.27188321503362756,0.2698817509104775
85,0.2771543012180645,0,0.27170458852668017,0.26991155179068826,0.2713840434067184
86,0.2634456030167486,0,0.271731709625719,0.27107719885178627,0.2734248831300959
87,0.2768266256621411,0,0.27247550996565195,0.27592231036687737,0.27334691966138536
88,0.2875897972950884,0,0.27595400865799274,0.27509379465354444,0.2758131294410927
89,0.27045264607567954,0,0.2782896896776362,0.27578847604544804,0.27488097347079077
90,0.28062770817758464,0,0.27955671718278313,0.2767133820121444,0.2739704049584389
91,0.2680701328502294,0,0.27305016236783075,0.27550412120603623,0.2769340796988539
92,0.2707803216316029,0,0.27315938755313834,0.27482442698694953,0.27607032198020526
93,0.28419132619965504,0,0.2743472602271619,0.2748899620981341,0.27409419343241176
94,0.2707803216316029,0,0.275250656487619,0.2735157999547241,0.27514212112523645
95,0.2737568974605326,0,0.27624284843059616,0.2754594013697684,0.27705507550559155
96,0.27778813992545337,0,0.2741084530058622,0.28010701481146183,0.28213465128952364
97,0.29401838884006987,0,0.28185447540868463,0.283994182239082,0.28498482249224566
98,0.303627163337756,0,0.2918112307010918,0.28798442192289286,0.2895350118893515
99,0.29073152005065517,0,0.29612569074282646,0.2964415728266651,0.2933667274802235
100,0.3160426519793956,0,0.3034671117892683,0.30040441099511594,0.29673064434316593
101,0.29760233076770715,0,0.3014588342659188,0.3010615963273281,0.29817895342308987
102,0.2973043155011292,0,0.30364976608274336,0.2979214243567611,0.29880430721678203
103,0.28792630348492065,0,0.29427764991791844,0.29945429342581276,0.29687719137413787
104,0.298395865395913,0,0.2945421614606545,0.294273233517783,0.2999574715499835
105,0.2901373524392437,0,0.29215317377335975,0.2972114636205568,0.2964770095183639
106,0.3122934812815761,0,0.3002755663722449,0.2960864840719424,0.2979403617864596
107,0.29167941775805706,0,0.29803675049295936,0.3000703827038336,0.2969173284002911
108,0.30784579664437484,0,0.3039395652280028,0.2984198259842408,0.2993309074827642
109,0.29014308179795034,0,0.2965560987334612,0.3013566269088379,0.30125115809471986
110,0.3048213570622298,0,0.30093674516818564,0.3012654545884438,0.3061521789196147
111,0.31183761967960405,0,0.3022673528465951,0.30781847067953405,0.3039434139646079
112,0.324444498213509,0,0.31370115831844814,0.3056157366699644,0.3047895443945582
113,0.2968321265965271,0,0.31103808149654694,0.3071075864639162,0.3055093408675817
114,0.29760233076770715,0,0.306292985192582,0.3087201894425782,0.3055934034751111
115,0.31288437195554397,0,0.3024396097732591,0.3044989695167885,0.30416729314426505
116,0.29073152005065517,0,0.30040607425796867,0.2985777868233484,0.3042670524170918
117,0.2948385847463104,0,0.2994848255841684,0.3017185484219212,0.30389391370887303
118,0.3125359345893879,0,0.29936867979545195,0.3065645877195749,0.30571910672547126
119,0.3218325272559762,0,0.30973568219722597,0.3059094088710097,0.3073078042346061
120,0.3096084777127151,0,0.31465897985269464,0.30950774752720916,0.3056245453260869
121,0.30872321333165553,0,0.313388072766782,0.31076034249712875,0.311848843067939
122,0.3011015595959034,0,0.3064777502134248,0.3151134764279746,0.30737677541736325
123,0.33430160424362376,0,0.31470879239039345,0.3034537932152347,0.29798850032229246
124,0.26353411119228065,0,0.29964575834393514,0.29089569945747085,0.28721875793340246
125,0.24681800892389644,0,0.2815512414532648,0.2784399228978899,0.2786962573433008
126,0.246444330533751,0,0.2522654835499741,0.2682098056951091,0.2707980254655443
127,0.24995097358199925,0,0.2477377710132155,0.25203660288385665,0.2661497909385813
128,0.2534355901873552,0,0.2499436314343697,0.2530425642268341,0.2575837936598059
129,0.2685639179071669,0,0.25731682722550886,0.25854688710049345,0.25670502354062563
130,0.2743396232921897,0,0.26544637712890545,0.2607345650653471,0.258596048214648
131,0.25738272035801635,0,0.2667620871857916,0.262755406677357,0.2610920549634242
132,0.26005518164204955,0,0.263925841764087,0.26485156419492173,0.26215874183221544
133,0.26391637777517946,0,0.26045142659175013,0.2626223369461968,0.2631577803814774
134,0.2574177816635397,0,0.2604631136935917,0.25984018429419675,0.26241462984737446
135,0.260428860032195,0,0.2605876731569718,0.26103601305628243,0.2619183769147467
136,0.263361864168448,0,0.26040283528805946,0.2631981472806316,0.26388048471095765
137,0.2708658527637967,0,0.2648855256548117,0.264638366711894,0.26582489201214293
138,0.27111747493149185,0,0.26844839728791214,0.26788801692925546,0.26686627461164897
139,0.2736660327503481,0,0.2718831201485467,0.2700434561171619,0.2684999693459389
140,0.2712060559717241,0,0.2719965212178555,0.271141812244187,0.2709235707328982
141,0.2688536448035691,0,0.2712419111752145,0.2724474556396089,0.2754502085120529
142,0.27739406974090924,0,0.27248459017206744,0.2772336263778158,0.2800559662909795
143,0.29504832862252445,0,0.28043201438900195,0.28312165127100286,0.2849644244337668
144,0.3031061572162822,0,0.2918495185265731,0.2899757764628589,0.29036216351172534
145,0.3054766819310036,0,0.30121038925660554,0.29849508876135644,0.2961834461808195
146,0.3114502062960605,0,0.306677681814449,0.3054072817442517,0.3023017489716935
147,0.31195503465538177,0,0.3096273076274822,0.30873396888768384,0.3052043790157037
148,0.31168176433968725,0,0.3116956684303768,0.3076552334542228,0.3064738414370934
149,0.2977124800489799,0,0.30711642634801706,0.307346810182473,0.3050700852465472
150,0.3039345655722534,0,0.304442936653641,0.3037127416997535,0.3069296385293277
151,0.29327986388245764,0,0.2983089698345651,0.30502044575077036,0.3088692366332566
152,0.318493554910465,0,0.30523599478839475,0.30768957148754483,0.3123085372239944
153,0.32502739302356043,0,0.31226693727216315,0.31535310323585863,0.3147625739974903
154,0.3360301387905492,0,0.32651702890819223,0.3203381944722395,0.31651017347706506
155,0.3288600217541623,0,0.32997251785608955,0.32367135697694777,0.3165190789397049
156,0.30994567640600246,0,0.32494527898357006,0.32077202675700106,0.3195974100257471
157,0.30399690381073485,0,0.3142675339902989,0.31873218444924023,0.31881830986870036
158,0.3148281814847582,0,0.3095902539004977,0.3141341274533588,0.3158354594306445
159,0.3130398538111442,0,0.3106216463688772,0.3091916110939607,0.3109601836142681
160,0.3041474399571691,0,0.31067182508435565,0.3075831174279429,0.30850261184778865
161,0.3019032080759121,0,0.3063635006147412,0.30911514054355677,0.30776834233353767
162,0.31165701938880375,0,0.3059025558072956,0.30711066220785455,0.30690407761439786
163,0.3048057898062483,0,0.3061220057569874,0.30409210160097755,0.3058817776569894
164,0.29794705077675726,0,0.3048032866572683,0.304797029966123,0.3023004721610241
165,0.30767208178289784,0,0.30347497412196606,0.3020105314188172,0.29937300348051316
166,0.2879707153393869,0,0.29786328263301226,0.296410159379775,0.29488006605190875
167,0.2836551591935911,0,0.29309931877195794,0.28953953063366245,0.29129256161827044
168,0.27045264607567954,0,0.2806928402028864,0.28725901814897836,0.2911594730233032
169,0.2865444883533354,0,0.280217431207537,0.2864994357206939,0.29142087796335403
170,0.3038741696414746,0,0.2869571013568309,0.28886066972423946,0.28987231293672977
171,0.2997768853571086,0,0.296731847783974,0.29149606320482635,0.2905622171552094
172,0.2968321265965271,0,0.3001610605317045,0.29596554296343813,0.2930686540410749
173,0.2928000448687438,0,0.29646968560746007,0.2988966887717012,0.29703769541110603
174,0.3012002173946515,0,0.2969441296199733,0.2977690419765864,0.29961892267316564
175,0.29823593566590284,0,0.297412065976431,0.29873628074271463,0.3008835319837116
176,0.30461307918775016,0,0.3013497440827682,0.30191514238646844,0.30240259442089623
177,0.3127264348152971,0,0.30519181655631655,0.305437197896201,0.30448223278869235
178,0.31041032241740363,0,0.30924994547348444,0.3074750734514907,0.30709235807319146
179,0.3113895951710998,0,0.3115087841346001,0.3100420706903577,0.3075690532664045
180,0.311070921860236,0,0.3109569464829131,0.3100268716022356,0.3103360281674656
181,0.3045370837471405,0,0.30899920025949257,0.3110025366338419,0.31329269072977844
182,0.31760475997333143,0,0.3110709218602352,0.3139824155751498,0.3139614794256452
183,0.3253097171239449,0,0.3158171869481379,0.3151860876782024,0.31512189067181545
184,0.31740795568636176,0,0.3201074775945448,0.3166785435342746,0.31304225230401933
185,0.31853320114059525,0,0.3204169579836342,0.31513755210415156,0.31114077314738403
186,0.2968321265965271,0,0.31092442780782886,0.3111687136622436,0.31153370029712796
187,0.2977605677637909,0,0.30437529850030387,0.3075642849965249,0.30963222114049366
188,0.3072875737953461,0,0.3006267560518883,0.3049415750346299,0.30735116758807884
189,0.30429440587688633,0,0.30311418247867533,0.30310340325791857,0.3043469373174809
190,0.3093423422570431,0,0.30697477397642575,0.30301264669704864,0.3043304175904587
191,0.296378343792179,0,0.30333836397536845,0.30714404575457904,0.3063645311995598
192,0.31841756305143853,0,0.3080460830335525,0.3079007153675562,0.30873744533524367
193,0.311070921860236,0,0.30862227623461774,0.3099160275348936,0.3096362034419014
194,0.3143709667135743,0,0.3146198172084169,0.31076333519187643,0.3100529423673087
195,0.31357888054195127,0,0.31300692303858807,0.31292998210438866,0.3093318085987156
196,0.3072115783547364,0,0.3117204752034226,0.31010535066947825,0.3111838083794102
197,0.30429440587688633,0,0.30836162159119357,0.3097596347488391,0.3088591871722254
198,0.3093423422570431,0,0.3069494421628889,0.30731448432635344,0.30845572138819427
199,0.30214521460114574,0,0.3052606542450249,0.30624804049236615,0.30700678010759525
200,0.3082466613720173,0,0.30657807274340126,0.3056514003712948,0.3043335761441546
201,0.30422837774937916,0,0.30487341790751543,0.30376580975549106,0.30294392118354097
202,0.2948664527978721,0,0.3024471639730895,0.3013941400301718,0.30060821184009867
203,0.2974839936304463,0,0.2988596080592316,0.2985539852045008,0.2985362464814228
204,0.28794444047279144,0,0.2934316289670349,0.2958723698793591,0.2974320590829131
205,0.2948385847463104,0,0.2934223396165147,0.2939098748917985,0.29546605521888125
206,0.2944159028115819,0,0.2923996426768933,0.2938335111969835,0.29407866881778844
207,0.29448463432379157,0,0.294579707293894,0.2932400470592412,0.2937534766576663
208,0.29451667294173556,0,0.2944724033590352,0.2941691805000858,0.2923565883580141
209,0.2925901076770129,0,0.293863804980847,0.2927426186573996,0.29167078515711
210,0.28770577553287896,0,0.2916041853838749,0.2904882017083764,0.28927114514908475
211,0.2831438180664614,0,0.28781323375878526,0.28719949578164405,0.2882658253551743
212,0.2780411046901307,0,0.2829635660964911,0.2857718940441387,0.287297416956472
213,0.28737866425420555,0,0.2828545290036004,0.2847950276153114,0.2864632509969403
214,0.28770577553287896,0,0.2843751814924052,0.2849893747537379,0.28522933008018675
215,0.288677511225011,0,0.28792065033736475,0.28515114339239317,0.28430475751344836
